cnae_5digit,cnae_5digit_clean,cnae_class,cnae_group,cnae_division,cnae_section,cnae_class_name,survey_classification_code,survey_classification_name,source_survey,coverage_status,notes
6462-0/00,6462000,64.62-0,64.6,64,K,Holdings de instituições não-financeiras,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6463-8/00,6463800,64.63-8,64.6,64,K,"Outras sociedades de participação, exceto holdings",,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6470-1/01,6470101,64.70-1,64.7,64,K,Fundos de investimento,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6470-1/02,6470102,64.70-1,64.7,64,K,Fundos de investimento,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6470-1/03,6470103,64.70-1,64.7,64,K,Fundos de investimento,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6491-3/00,6491300,64.91-3,64.9,64,K,Sociedades de fomento mercantil - factoring,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6492-1/00,6492100,64.92-1,64.9,64,K,Securitização de créditos,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6493-0/00,6493000,64.93-0,64.9,64,K,Administração de consórcios para aquisição de bens e direitos,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6499-9/01,6499901,64.99-9,64.9,64,K,Outras atividades de serviços financeiros não especificadas anteriormente,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6499-9/02,6499902,64.99-9,64.9,64,K,Outras atividades de serviços financeiros não especificadas anteriormente,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6499-9/03,6499903,64.99-9,64.9,64,K,Outras atividades de serviços financeiros não especificadas anteriormente,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6499-9/04,6499904,64.99-9,64.9,64,K,Outras atividades de serviços financeiros não especificadas anteriormente,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6499-9/05,6499905,64.99-9,64.9,64,K,Outras atividades de serviços financeiros não especificadas anteriormente,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6499-9/99,6499999,64.99-9,64.9,64,K,Outras atividades de serviços financeiros não especificadas anteriormente,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6511-1/01,6511101,65.11-1,65.1,65,K,Seguros de vida,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6511-1/02,6511102,65.11-1,65.1,65,K,Seguros de vida,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6512-0/00,6512000,65.12-0,65.1,65,K,Seguros não-vida,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6520-1/00,6520100,65.20-1,65.2,65,K,Seguros-saúde,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6530-8/00,6530800,65.30-8,65.3,65,K,Resseguros,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6541-3/00,6541300,65.41-3,65.4,65,K,Previdência complementar fechada,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6542-1/00,6542100,65.42-1,65.4,65,K,Previdência complementar aberta,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6550-2/00,6550200,65.50-2,65.5,65,K,Planos de saúde,,,,not_covered,Secao K (financas) — apenas div 66 tem PAS_8.2
6611-8/01,6611801,66.11-8,66.1,66,K,Administração de bolsas e mercados de balcão organizados,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6611-8/02,6611802,66.11-8,66.1,66,K,Administração de bolsas e mercados de balcão organizados,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6611-8/03,6611803,66.11-8,66.1,66,K,Administração de bolsas e mercados de balcão organizados,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6611-8/04,6611804,66.11-8,66.1,66,K,Administração de bolsas e mercados de balcão organizados,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6612-6/01,6612601,66.12-6,66.1,66,K,"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias",PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6612-6/02,6612602,66.12-6,66.1,66,K,"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias",PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6612-6/03,6612603,66.12-6,66.1,66,K,"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias",PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6612-6/04,6612604,66.12-6,66.1,66,K,"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias",PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6612-6/05,6612605,66.12-6,66.1,66,K,"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias",PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6613-4/00,6613400,66.13-4,66.1,66,K,Administração de cartões de crédito,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6619-3/01,6619301,66.19-3,66.1,66,K,Atividades auxiliares dos serviços financeiros não especificadas anteriormente,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6619-3/02,6619302,66.19-3,66.1,66,K,Atividades auxiliares dos serviços financeiros não especificadas anteriormente,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6619-3/03,6619303,66.19-3,66.1,66,K,Atividades auxiliares dos serviços financeiros não especificadas anteriormente,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6619-3/04,6619304,66.19-3,66.1,66,K,Atividades auxiliares dos serviços financeiros não especificadas anteriormente,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6619-3/05,6619305,66.19-3,66.1,66,K,Atividades auxiliares dos serviços financeiros não especificadas anteriormente,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6619-3/99,6619399,66.19-3,66.1,66,K,Atividades auxiliares dos serviços financeiros não especificadas anteriormente,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6621-5/01,6621501,66.21-5,66.2,66,K,Avaliação de riscos e perdas,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6621-5/02,6621502,66.21-5,66.2,66,K,Avaliação de riscos e perdas,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6622-3/00,6622300,66.22-3,66.2,66,K,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde",PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6629-1/00,6629100,66.29-1,66.2,66,K,"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente",PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6630-4/00,6630400,66.30-4,66.3,66,K,Atividades de administração de fundos por contrato ou comissão,PAS_8.2,"8.2 Serviços auxiliares financeiros, dos seguros e da previdência complementar",PAS,covered,PAS_8.2 — Servicos auxiliares financeiros (secao K)
6810-2/01,6810201,68.10-2,68.1,68,L,Atividades imobiliárias de imóveis próprios,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,covered,Imoveis proprios (grupo 68.1)
6810-2/02,6810202,68.10-2,68.1,68,L,Atividades imobiliárias de imóveis próprios,PAS_6.1,"6.1 Compra, venda e aluguel de imóveis próprios",PAS,covered,Imoveis proprios (grupo 68.1)
6821-8/01,6821801,68.21-8,68.2,68,L,"Intermediação na compra, venda e aluguel de imóveis",PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,covered,Intermediacao e gestao de imoveis (grupo 68.2)
6821-8/02,6821802,68.21-8,68.2,68,L,"Intermediação na compra, venda e aluguel de imóveis",PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,covered,Intermediacao e gestao de imoveis (grupo 68.2)
6822-6/00,6822600,68.22-6,68.2,68,L,Gestão e administração da propriedade imobiliária,PAS_6.2,"6.2 Intermediação na compra, venda e aluguel de imoveis",PAS,covered,Intermediacao e gestao de imoveis (grupo 68.2)
6911-7/01,6911701,69.11-7,69.1,69,M,"Atividades jurídicas, exceto cartórios",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
6911-7/02,6911702,69.11-7,69.1,69,M,"Atividades jurídicas, exceto cartórios",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
6911-7/03,6911703,69.11-7,69.1,69,M,"Atividades jurídicas, exceto cartórios",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
6912-5/00,6912500,69.12-5,69.1,69,M,Cartórios,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
6920-6/01,6920601,69.20-6,69.2,69,M,"Atividades de contabilidade, consultoria e auditoria contábil e tributária",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
6920-6/02,6920602,69.20-6,69.2,69,M,"Atividades de contabilidade, consultoria e auditoria contábil e tributária",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7020-4/00,7020400,70.20-4,70.2,70,M,Atividades de consultoria em gestão empresarial,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7111-1/00,7111100,71.11-1,71.1,71,M,Serviços de arquitetura,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7112-0/00,7112000,71.12-0,71.1,71,M,Serviços de engenharia,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7119-7/01,7119701,71.19-7,71.1,71,M,Atividades técnicas relacionadas à arquitetura e engenharia,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7119-7/02,7119702,71.19-7,71.1,71,M,Atividades técnicas relacionadas à arquitetura e engenharia,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7119-7/03,7119703,71.19-7,71.1,71,M,Atividades técnicas relacionadas à arquitetura e engenharia,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7119-7/04,7119704,71.19-7,71.1,71,M,Atividades técnicas relacionadas à arquitetura e engenharia,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7119-7/99,7119799,71.19-7,71.1,71,M,Atividades técnicas relacionadas à arquitetura e engenharia,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7120-1/00,7120100,71.20-1,71.2,71,M,Testes e análises técnicas,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7210-0/00,7210000,72.10-0,72.1,72,M,Pesquisa e desenvolvimento experimental em ciências físicas e naturais,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7220-7/00,7220700,72.20-7,72.2,72,M,Pesquisa e desenvolvimento experimental em ciências sociais e humanas,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7311-4/00,7311400,73.11-4,73.1,73,M,Agências de publicidade,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7312-2/00,7312200,73.12-2,73.1,73,M,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7319-0/01,7319001,73.19-0,73.1,73,M,Atividades de publicidade não especificadas anteriormente,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7319-0/02,7319002,73.19-0,73.1,73,M,Atividades de publicidade não especificadas anteriormente,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7319-0/03,7319003,73.19-0,73.1,73,M,Atividades de publicidade não especificadas anteriormente,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7319-0/04,7319004,73.19-0,73.1,73,M,Atividades de publicidade não especificadas anteriormente,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7319-0/99,7319099,73.19-0,73.1,73,M,Atividades de publicidade não especificadas anteriormente,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7320-3/00,7320300,73.20-3,73.2,73,M,Pesquisas de mercado e de opinião pública,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7410-2/01,7410201,74.10-2,74.1,74,M,Design e decoração de interiores,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7410-2/02,7410202,74.10-2,74.1,74,M,Design e decoração de interiores,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7420-0/01,7420001,74.20-0,74.2,74,M,Atividades fotográficas e similares,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7420-0/02,7420002,74.20-0,74.2,74,M,Atividades fotográficas e similares,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7420-0/03,7420003,74.20-0,74.2,74,M,Atividades fotográficas e similares,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7420-0/04,7420004,74.20-0,74.2,74,M,Atividades fotográficas e similares,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7420-0/05,7420005,74.20-0,74.2,74,M,Atividades fotográficas e similares,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7490-1/01,7490101,74.90-1,74.9,74,M,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7490-1/02,7490102,74.90-1,74.9,74,M,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7490-1/03,7490103,74.90-1,74.9,74,M,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7490-1/04,7490104,74.90-1,74.9,74,M,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7490-1/05,7490105,74.90-1,74.9,74,M,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7490-1/99,7490199,74.90-1,74.9,74,M,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7500-1/00,7500100,75.00-1,75.0,75,M,Atividades veterinárias,PAS_4.1,4.1 Serviços técnico-profissionais,PAS,covered,PAS_4.1 — Servicos tecnico-profissionais (secao M inteira)
7711-0/00,7711000,77.11-0,77.1,77,N,Locação de automóveis sem condutor,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7719-5/01,7719501,77.19-5,77.1,77,N,"Locação de meios de transporte, exceto automóveis, sem condutor",PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7719-5/02,7719502,77.19-5,77.1,77,N,"Locação de meios de transporte, exceto automóveis, sem condutor",PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7719-5/99,7719599,77.19-5,77.1,77,N,"Locação de meios de transporte, exceto automóveis, sem condutor",PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7721-7/00,7721700,77.21-7,77.2,77,N,Aluguel de equipamentos recreativos e esportivos,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7722-5/00,7722500,77.22-5,77.2,77,N,"Aluguel de fitas de vídeo, DVDs e similares",PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7723-3/00,7723300,77.23-3,77.2,77,N,"Aluguel de objetos do vestuário, jóias e acessórios",PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7729-2/01,7729201,77.29-2,77.2,77,N,Aluguel de objetos pessoais e domésticos não especificados anteriormente,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7729-2/02,7729202,77.29-2,77.2,77,N,Aluguel de objetos pessoais e domésticos não especificados anteriormente,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7729-2/03,7729203,77.29-2,77.2,77,N,Aluguel de objetos pessoais e domésticos não especificados anteriormente,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7729-2/99,7729299,77.29-2,77.2,77,N,Aluguel de objetos pessoais e domésticos não especificados anteriormente,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7731-4/00,7731400,77.31-4,77.3,77,N,Aluguel de máquinas e equipamentos agrícolas sem operador,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7732-2/01,7732201,77.32-2,77.3,77,N,Aluguel de máquinas e equipamentos para construção sem operador,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7732-2/02,7732202,77.32-2,77.3,77,N,Aluguel de máquinas e equipamentos para construção sem operador,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7733-1/00,7733100,77.33-1,77.3,77,N,Aluguel de máquinas e equipamentos para escritório,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7739-0/01,7739001,77.39-0,77.3,77,N,Aluguel de máquinas e equipamentos não especificados anteriormente,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7739-0/02,7739002,77.39-0,77.3,77,N,Aluguel de máquinas e equipamentos não especificados anteriormente,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7739-0/03,7739003,77.39-0,77.3,77,N,Aluguel de máquinas e equipamentos não especificados anteriormente,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7739-0/99,7739099,77.39-0,77.3,77,N,Aluguel de máquinas e equipamentos não especificados anteriormente,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7740-3/00,7740300,77.40-3,77.4,77,N,Gestão de ativos intangíveis não-financeiros,PAS_4.2,4.2 Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,PAS,covered,PAS — divisao 77
7810-8/00,7810800,78.10-8,78.1,78,N,Seleção e agenciamento de mão-de-obra,PAS_4.3,"4.3 Seleção, agenciamento e locação de mão-de-obra",PAS,covered,PAS — divisao 78
7820-5/00,7820500,78.20-5,78.2,78,N,Locação de mão-de-obra temporária,PAS_4.3,"4.3 Seleção, agenciamento e locação de mão-de-obra",PAS,covered,PAS — divisao 78
7830-2/00,7830200,78.30-2,78.3,78,N,Fornecimento e gestão de recursos humanos para terceiros,PAS_4.3,"4.3 Seleção, agenciamento e locação de mão-de-obra",PAS,covered,PAS — divisao 78
7911-2/00,7911200,79.11-2,79.1,79,N,Agências de viagens,PAS_4.4,"4.4 Agências de viagens, operadores turísticos e outros serviços de turismo",PAS,covered,PAS — divisao 79
7912-1/00,7912100,79.12-1,79.1,79,N,Operadores turísticos,PAS_4.4,"4.4 Agências de viagens, operadores turísticos e outros serviços de turismo",PAS,covered,PAS — divisao 79
7990-2/00,7990200,79.90-2,79.9,79,N,Serviços de reservas e outros serviços de turismo não especificados anteriormente,PAS_4.4,"4.4 Agências de viagens, operadores turísticos e outros serviços de turismo",PAS,covered,PAS — divisao 79
8011-1/01,8011101,80.11-1,80.1,80,N,Atividades de vigilância e segurança privada,PAS_4.5,"4.5 Serviços de investigação, vigilância, segurança e transporte de valores",PAS,covered,PAS — divisao 80
8011-1/02,8011102,80.11-1,80.1,80,N,Atividades de vigilância e segurança privada,PAS_4.5,"4.5 Serviços de investigação, vigilância, segurança e transporte de valores",PAS,covered,PAS — divisao 80
8012-9/00,8012900,80.12-9,80.1,80,N,Atividades de transporte de valores,PAS_4.5,"4.5 Serviços de investigação, vigilância, segurança e transporte de valores",PAS,covered,PAS — divisao 80
8020-0/00,8020000,80.20-0,80.2,80,N,Atividades de monitoramento de sistemas de segurança,PAS_4.5,"4.5 Serviços de investigação, vigilância, segurança e transporte de valores",PAS,covered,PAS — divisao 80
8030-7/00,8030700,80.30-7,80.3,80,N,Atividades de investigação particular,PAS_4.5,"4.5 Serviços de investigação, vigilância, segurança e transporte de valores",PAS,covered,PAS — divisao 80
8111-7/00,8111700,81.11-7,81.1,81,N,"Serviços combinados para apoio a edifícios, exceto condomínios prediais",PAS_4.6,4.6 Serviços para edifícios e atividades paisagisticas,PAS,covered,PAS — divisao 81
8112-5/00,8112500,81.12-5,81.1,81,N,Condomínios prediais,PAS_4.6,4.6 Serviços para edifícios e atividades paisagisticas,PAS,covered,PAS — divisao 81
8121-4/00,8121400,81.21-4,81.2,81,N,Limpeza em prédios e em domicílios,PAS_4.6,4.6 Serviços para edifícios e atividades paisagisticas,PAS,covered,PAS — divisao 81
8122-2/00,8122200,81.22-2,81.2,81,N,Imunização e controle de pragas urbanas,PAS_4.6,4.6 Serviços para edifícios e atividades paisagisticas,PAS,covered,PAS — divisao 81
8129-0/00,8129000,81.29-0,81.2,81,N,Atividades de limpeza não especificadas anteriormente,PAS_4.6,4.6 Serviços para edifícios e atividades paisagisticas,PAS,covered,PAS — divisao 81
8130-3/00,8130300,81.30-3,81.3,81,N,Atividades paisagísticas,PAS_4.6,4.6 Serviços para edifícios e atividades paisagisticas,PAS,covered,PAS — divisao 81
8211-3/00,8211300,82.11-3,82.1,82,N,Serviços combinados de escritório e apoio administrativo,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,covered,Escritorio e apoio administrativo (grupo 82.1)
8219-9/01,8219901,82.19-9,82.1,82,N,"Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo",PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,covered,Escritorio e apoio administrativo (grupo 82.1)
8219-9/99,8219999,82.19-9,82.1,82,N,"Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo",PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,covered,Escritorio e apoio administrativo (grupo 82.1)
8220-2/00,8220200,82.20-2,82.2,82,N,Atividades de teleatendimento,PAS_4.7,4.7 Serviços de escritório e apoio administrativo,PAS,covered,Teleatendimento incluido em PAS_4.7 (grupo 82.2)
8230-0/01,8230001,82.30-0,82.3,82,N,"Atividades de organização de eventos, exceto culturais e esportivos",PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Organizacao de eventos em PAS_4.8 (grupo 82.3)
8230-0/02,8230002,82.30-0,82.3,82,N,"Atividades de organização de eventos, exceto culturais e esportivos",PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Organizacao de eventos em PAS_4.8 (grupo 82.3)
8291-1/00,8291100,82.91-1,82.9,82,N,Atividades de cobrança e informações cadastrais,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Outros servicos B2B NEC (grupo 82.9)
8292-0/00,8292000,82.92-0,82.9,82,N,Envasamento e empacotamento sob contrato,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Outros servicos B2B NEC (grupo 82.9)
8299-7/01,8299701,82.99-7,82.9,82,N,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,PAS_4.8,4.8 Outros serviços prestados principalmente às empresas,PAS,covered,Outros servicos B2B NEC (grupo 82.9)
