cnae_division,cnae_division_name,cnae_section,survey_classification_code,survey_classification_name,source_survey,profile_used,granularity_tier,percentile_band,percentile_lower,percentile_upper,n_empresas_na_faixa,receita_total_faixa_mil_reais,receita_media_empresa_faixa_mil_reais,po_total_faixa,po_medio_empresa_faixa,n_empresas_cnae_total,receita_total_cnae_mil_reais,po_total_cnae,data_quality_flag,mapping_ambiguity,base_year,generated_at,model_version
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.4,3.5.4 Produtos siderúrgicos e metalúrgicos,PAC,comercio_atacadista,full,top_5_to_7.5pct,0.05,0.075,35,2434298.09,69551.374,1462.6,41.79,1438,34775687.0,18282.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.4,3.5.4 Produtos siderúrgicos e metalúrgicos,PAC,comercio_atacadista,full,top_7.5_to_10pct,0.075,0.1,35,2086541.22,59615.463,1279.7,36.56,1438,34775687.0,18282.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.4,3.5.4 Produtos siderúrgicos e metalúrgicos,PAC,comercio_atacadista,full,top_10_to_15pct,0.1,0.15,71,2782054.96,39183.873,1645.4,23.17,1438,34775687.0,18282.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.4,3.5.4 Produtos siderúrgicos e metalúrgicos,PAC,comercio_atacadista,full,top_15_to_25pct,0.15,0.25,143,3129811.83,21886.796,2011.0,14.06,1438,34775687.0,18282.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.4,3.5.4 Produtos siderúrgicos e metalúrgicos,PAC,comercio_atacadista,full,top_25_to_50pct,0.25,0.5,359,3129811.83,8718.139,2011.0,5.6,1438,34775687.0,18282.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.4,3.5.4 Produtos siderúrgicos e metalúrgicos,PAC,comercio_atacadista,full,top_50_to_100pct,0.5,1.0,725,1738784.35,2398.323,1279.7,1.77,1438,34775687.0,18282.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.5,3.5.5 Papel e papelão em bruto e de embalagens,PAC,comercio_atacadista,full,top_0_to_0.5pct,0.0,0.005,25,3529901.98,141196.079,5040.4,201.62,5087,16045009.0,33603.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.5,3.5.5 Papel e papelão em bruto e de embalagens,PAC,comercio_atacadista,full,top_0.5_to_1pct,0.005,0.01,25,1283600.72,51344.029,2352.2,94.09,5087,16045009.0,33603.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.5,3.5.5 Papel e papelão em bruto e de embalagens,PAC,comercio_atacadista,full,top_1_to_2pct,0.01,0.02,50,1604500.9,32090.018,3024.3,60.49,5087,16045009.0,33603.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.5,3.5.5 Papel e papelão em bruto e de embalagens,PAC,comercio_atacadista,full,top_2_to_3pct,0.02,0.03,50,1123150.63,22463.013,2352.2,47.04,5087,16045009.0,33603.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.5,3.5.5 Papel e papelão em bruto e de embalagens,PAC,comercio_atacadista,full,top_3_to_5pct,0.03,0.05,101,1444050.81,14297.533,3024.3,29.94,5087,16045009.0,33603.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.5,3.5.5 Papel e papelão em bruto e de embalagens,PAC,comercio_atacadista,full,top_5_to_7.5pct,0.05,0.075,127,1123150.63,8843.706,2688.2,21.17,5087,16045009.0,33603.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.5,3.5.5 Papel e papelão em bruto e de embalagens,PAC,comercio_atacadista,full,top_7.5_to_10pct,0.075,0.1,127,962700.54,7580.319,2352.2,18.52,5087,16045009.0,33603.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.5,3.5.5 Papel e papelão em bruto e de embalagens,PAC,comercio_atacadista,full,top_10_to_15pct,0.1,0.15,254,1283600.72,5053.546,3024.3,11.91,5087,16045009.0,33603.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.5,3.5.5 Papel e papelão em bruto e de embalagens,PAC,comercio_atacadista,full,top_15_to_25pct,0.15,0.25,508,1444050.81,2842.62,3696.3,7.28,5087,16045009.0,33603.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.5,3.5.5 Papel e papelão em bruto e de embalagens,PAC,comercio_atacadista,full,top_25_to_50pct,0.25,0.5,1271,1444050.81,1136.153,3696.3,2.91,5087,16045009.0,33603.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.5,3.5.5 Papel e papelão em bruto e de embalagens,PAC,comercio_atacadista,full,top_50_to_100pct,0.5,1.0,2549,802250.45,314.731,2352.2,0.92,5087,16045009.0,33603.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,42,4261706.41,101469.2,9878.4,235.2,8571,32782357.0,65856.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,42,1966941.42,46831.939,3951.4,94.08,8571,32782357.0,65856.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,85,2622588.56,30853.983,5927.0,69.73,8571,32782357.0,65856.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,85,1966941.42,23140.487,4609.9,54.23,8571,32782357.0,65856.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,171,2622588.56,15336.775,5927.0,34.66,8571,32782357.0,65856.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,214,2622588.56,12255.087,5268.5,24.62,8571,32782357.0,65856.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,214,1966941.42,9191.315,3951.4,18.46,8571,32782357.0,65856.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,428,2950412.13,6893.486,6585.6,15.39,8571,32782357.0,65856.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,857,3933882.84,4590.295,7244.2,8.45,8571,32782357.0,65856.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,2142,4589529.98,2142.638,7902.7,3.69,8571,32782357.0,65856.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.1,3.5.6.1 Resíduos e sucatas,PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,4291,3278235.7,763.979,4609.9,1.07,8571,32782357.0,65856.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,23,5832960.77,253606.99,5015.2,218.05,4763,44868929.0,33435.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,23,2692135.74,117049.38,2006.1,87.22,4763,44868929.0,33435.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,47,3589514.32,76372.645,3009.2,64.02,4763,44868929.0,33435.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,47,2692135.74,57279.484,2340.5,49.8,4763,44868929.0,33435.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,95,3589514.32,37784.361,3009.2,31.68,4763,44868929.0,33435.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,119,3589514.32,30163.986,2674.8,22.48,4763,44868929.0,33435.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,119,2692135.74,22622.989,2006.1,16.86,4763,44868929.0,33435.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,238,4038203.61,16967.242,3343.5,14.05,4763,44868929.0,33435.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,476,5384271.48,11311.495,3677.9,7.73,4763,44868929.0,33435.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,1190,6281650.06,5278.698,4012.2,3.37,4763,44868929.0,33435.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.6.2,3.5.6.2 Outros produtos,PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,2386,4486892.9,1880.508,2340.4,0.98,4763,44868929.0,33435.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.6,3.6 Comércio de equipamentos e produtos de tecnologia de informação e comunicação,PAC,comercio_atacadista,full,top_0_to_0.5pct,0.0,0.005,16,17919042.68,1119940.167,5594.4,349.65,3331,81450194.0,37296.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.6,3.6 Comércio de equipamentos e produtos de tecnologia de informação e comunicação,PAC,comercio_atacadista,full,top_0.5_to_1pct,0.005,0.01,16,6516015.52,407250.97,2610.7,163.17,3331,81450194.0,37296.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.6,3.6 Comércio de equipamentos e produtos de tecnologia de informação e comunicação,PAC,comercio_atacadista,full,top_1_to_2pct,0.01,0.02,33,8145019.4,246818.77,3356.6,101.72,3331,81450194.0,37296.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.6,3.6 Comércio de equipamentos e produtos de tecnologia de informação e comunicação,PAC,comercio_atacadista,full,top_2_to_3pct,0.02,0.03,33,5701513.58,172773.139,2610.7,79.11,3331,81450194.0,37296.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.6,3.6 Comércio de equipamentos e produtos de tecnologia de informação e comunicação,PAC,comercio_atacadista,full,top_3_to_5pct,0.03,0.05,66,7330517.46,111068.446,3356.6,50.86,3331,81450194.0,37296.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.6,3.6 Comércio de equipamentos e produtos de tecnologia de informação e comunicação,PAC,comercio_atacadista,full,top_5_to_7.5pct,0.05,0.075,83,5701513.58,68692.935,2983.7,35.95,3331,81450194.0,37296.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.6,3.6 Comércio de equipamentos e produtos de tecnologia de informação e comunicação,PAC,comercio_atacadista,full,top_7.5_to_10pct,0.075,0.1,83,4887011.64,58879.658,2610.7,31.45,3331,81450194.0,37296.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.6,3.6 Comércio de equipamentos e produtos de tecnologia de informação e comunicação,PAC,comercio_atacadista,full,top_10_to_15pct,0.1,0.15,166,6516015.52,39253.106,3356.6,20.22,3331,81450194.0,37296.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.6,3.6 Comércio de equipamentos e produtos de tecnologia de informação e comunicação,PAC,comercio_atacadista,full,top_15_to_25pct,0.15,0.25,333,7330517.46,22013.566,4102.6,12.32,3331,81450194.0,37296.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.6,3.6 Comércio de equipamentos e produtos de tecnologia de informação e comunicação,PAC,comercio_atacadista,full,top_25_to_50pct,0.25,0.5,832,7330517.46,8810.718,4102.6,4.93,3331,81450194.0,37296.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.6,3.6 Comércio de equipamentos e produtos de tecnologia de informação e comunicação,PAC,comercio_atacadista,full,top_50_to_100pct,0.5,1.0,1670,4072509.7,2438.629,2610.7,1.56,3331,81450194.0,37296.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.7,"3.7 Comércio de máquinas, aparelhos e equipamentos (exceto de tecnologia de informação e comunicação)",PAC,comercio_atacadista,full,top_0_to_0.5pct,0.0,0.005,95,51845033.02,545737.19,29493.9,310.46,19001,235659241.0,196626.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.7,"3.7 Comércio de máquinas, aparelhos e equipamentos (exceto de tecnologia de informação e comunicação)",PAC,comercio_atacadista,full,top_0.5_to_1pct,0.005,0.01,95,18852739.28,198449.887,13763.8,144.88,19001,235659241.0,196626.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.7,"3.7 Comércio de máquinas, aparelhos e equipamentos (exceto de tecnologia de informação e comunicação)",PAC,comercio_atacadista,full,top_1_to_2pct,0.01,0.02,190,23565924.1,124031.179,17696.3,93.14,19001,235659241.0,196626.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.7,"3.7 Comércio de máquinas, aparelhos e equipamentos (exceto de tecnologia de informação e comunicação)",PAC,comercio_atacadista,full,top_2_to_3pct,0.02,0.03,190,16496146.87,86821.826,13763.8,72.44,19001,235659241.0,196626.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.7,"3.7 Comércio de máquinas, aparelhos e equipamentos (exceto de tecnologia de informação e comunicação)",PAC,comercio_atacadista,full,top_3_to_5pct,0.03,0.05,380,21209331.69,55814.031,17696.3,46.57,19001,235659241.0,196626.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.7,"3.7 Comércio de máquinas, aparelhos e equipamentos (exceto de tecnologia de informação e comunicação)",PAC,comercio_atacadista,full,top_5_to_7.5pct,0.05,0.075,475,16496146.87,34728.73,15730.1,33.12,19001,235659241.0,196626.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.7,"3.7 Comércio de máquinas, aparelhos e equipamentos (exceto de tecnologia de informação e comunicação)",PAC,comercio_atacadista,full,top_7.5_to_10pct,0.075,0.1,475,14139554.46,29767.483,13763.8,28.98,19001,235659241.0,196626.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.7,"3.7 Comércio de máquinas, aparelhos e equipamentos (exceto de tecnologia de informação e comunicação)",PAC,comercio_atacadista,full,top_10_to_15pct,0.1,0.15,950,18852739.28,19844.989,17696.3,18.63,19001,235659241.0,196626.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.7,"3.7 Comércio de máquinas, aparelhos e equipamentos (exceto de tecnologia de informação e comunicação)",PAC,comercio_atacadista,full,top_15_to_25pct,0.15,0.25,1900,21209331.69,11162.806,21628.9,11.38,19001,235659241.0,196626.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.7,"3.7 Comércio de máquinas, aparelhos e equipamentos (exceto de tecnologia de informação e comunicação)",PAC,comercio_atacadista,full,top_25_to_50pct,0.25,0.5,4750,21209331.69,4465.122,21628.9,4.55,19001,235659241.0,196626.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.7,"3.7 Comércio de máquinas, aparelhos e equipamentos (exceto de tecnologia de informação e comunicação)",PAC,comercio_atacadista,full,top_50_to_100pct,0.5,1.0,9501,11782962.05,1240.181,13763.8,1.45,19001,235659241.0,196626.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.8,3.8 Comércio não especializado,PAC,comercio_atacadista,full,top_0_to_0.5pct,0.0,0.005,35,71246702.78,2035620.079,27968.8,799.11,7070,323848649.0,186459.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.8,3.8 Comércio não especializado,PAC,comercio_atacadista,full,top_0.5_to_1pct,0.005,0.01,35,25907891.92,740225.483,13052.1,372.92,7070,323848649.0,186459.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.8,3.8 Comércio não especializado,PAC,comercio_atacadista,full,top_1_to_2pct,0.01,0.02,70,32384864.9,462640.927,16781.3,239.73,7070,323848649.0,186459.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.8,3.8 Comércio não especializado,PAC,comercio_atacadista,full,top_2_to_3pct,0.02,0.03,70,22669405.43,323848.649,13052.1,186.46,7070,323848649.0,186459.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.8,3.8 Comércio não especializado,PAC,comercio_atacadista,full,top_3_to_5pct,0.03,0.05,141,29146378.41,206711.904,16781.3,119.02,7070,323848649.0,186459.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.8,3.8 Comércio não especializado,PAC,comercio_atacadista,full,top_5_to_7.5pct,0.05,0.075,176,22669405.43,128803.44,14916.7,84.75,7070,323848649.0,186459.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.8,3.8 Comércio não especializado,PAC,comercio_atacadista,full,top_7.5_to_10pct,0.075,0.1,176,19430918.94,110402.949,13052.1,74.16,7070,323848649.0,186459.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.8,3.8 Comércio não especializado,PAC,comercio_atacadista,full,top_10_to_15pct,0.1,0.15,353,25907891.92,73393.462,16781.3,47.54,7070,323848649.0,186459.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.8,3.8 Comércio não especializado,PAC,comercio_atacadista,full,top_15_to_25pct,0.15,0.25,707,29146378.41,41225.429,20510.5,29.01,7070,323848649.0,186459.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.8,3.8 Comércio não especializado,PAC,comercio_atacadista,full,top_25_to_50pct,0.25,0.5,1767,29146378.41,16494.838,20510.5,11.61,7070,323848649.0,186459.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.8,3.8 Comércio não especializado,PAC,comercio_atacadista,full,top_50_to_100pct,0.5,1.0,3540,16192432.45,4574.133,13052.1,3.69,7070,323848649.0,186459.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,comercio_atacadista,full,top_0_to_0.5pct,0.0,0.005,66,180922506.82,2741250.103,238144.8,3608.25,13329,822375031.0,1587632.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,comercio_atacadista,full,top_0.5_to_1pct,0.005,0.01,66,65790002.48,996818.219,111134.2,1683.85,13329,822375031.0,1587632.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,comercio_atacadista,full,top_1_to_2pct,0.01,0.02,133,82237503.1,618327.091,142886.9,1074.34,13329,822375031.0,1587632.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,comercio_atacadista,full,top_2_to_3pct,0.02,0.03,133,57566252.17,432828.964,111134.2,835.6,13329,822375031.0,1587632.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,comercio_atacadista,full,top_3_to_5pct,0.03,0.05,266,74013752.79,278247.191,142886.9,537.17,13329,822375031.0,1587632.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,comercio_atacadista,full,top_5_to_7.5pct,0.05,0.075,333,57566252.17,172871.628,127010.6,381.41,13329,822375031.0,1587632.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,comercio_atacadista,full,top_7.5_to_10pct,0.075,0.1,333,49342501.86,148175.681,111134.2,333.74,13329,822375031.0,1587632.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,comercio_atacadista,full,top_10_to_15pct,0.1,0.15,666,65790002.48,98783.788,142886.9,214.54,13329,822375031.0,1587632.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,comercio_atacadista,full,top_15_to_25pct,0.15,0.25,1332,74013752.79,55565.88,174639.5,131.11,13329,822375031.0,1587632.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,comercio_atacadista,full,top_25_to_50pct,0.25,0.5,3332,74013752.79,22213.011,174639.5,52.41,13329,822375031.0,1587632.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.1,4.1.1 Hipermercados e supermercados,PAC,comercio_atacadista,full,top_50_to_100pct,0.5,1.0,6669,41118751.55,6165.655,111134.2,16.66,13329,822375031.0,1587632.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,555,16799323.45,30269.051,69385.3,125.02,111121,129225565.0,462569.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,555,7753533.9,13970.331,27754.1,50.01,111121,129225565.0,462569.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
47,Comércio varejista,G,PAC_4.1.2,4.1.2 Outros tipos de comércio não especializados com predominância de produtos alimentícios,PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,1111,10338045.2,9305.171,41631.2,37.47,111121,129225565.0,462569.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
