cnpj,razao_social,sigla_uf,cnae_secao,archetype,headcount,receita_point_brl,receita_pia_brl,convergencia_pct,confidence
48837009000188,EXPRESSO JOTA JOTA LTDA,SP,H,standard,14,2705338.210010705,3006982.58,11.149968934497895,baixa
14790283000127,SERVIX AUTOMACAO INDUSTRIAL LTDA,SP,C,family_mature_sweet_spot,22,2695108.3570594997,2924482.22,8.51074734489559,alta
54858055000166,INDUSTRIA BRASILEIRA DE MOVEIS LTDA,SP,C,standard,13,2690852.220402202,3246055.8000000003,20.63300152227653,alta
26386931000163,PRECISAOLOG TRANSPORTES LTDA,SP,H,standard,11,2690189.2593530635,2362629.17,12.176098325209848,alta
59349332000129,NSA TRANSPORTE LTDA,SP,H,standard,11,2689572.0533912377,2362629.17,12.155944399370185,alta
31419587000100,WILSON RTS TRANSPORTE E LOGISTICA LTDA,SP,H,standard,11,2689572.0533912377,2362629.17,12.155944399370185,alta
06372708000150,FS RIBEIRO TRANSPORTES LTDA,SP,H,standard,12,2689412.869017306,2577413.64,4.16444906275136,alta
02436126000139,TRANSPLAST TRANSPORTADORA MAQUINAS E SERVICOS LTDA,RJ,H,standard,15,2685558.7242529993,3221767.05,19.96636010616932,alta
49861154000167,MP NOGUEIRA OFFSHORE E MANUTENCAO LTDA,RJ,C,standard,10,2684164.112053947,2463793.1,8.210042413737401,alta
07902389000100,RIO CIDADE SERVICE TUR TRANSPORTES TURISTICOS LTDA,RJ,H,standard,13,2680893.72687723,2792198.11,4.151764092954915,alta
43122837000116,POLISPORT INDUSTRIA E COMERCIO LTDA,SP,C,standard,16,2680797.9454504712,3128526.56,16.7013189229483,alta
27928477000198,M&G CONFECCOES LTDA,SP,C,standard,16,2680797.9454504712,3128526.56,16.7013189229483,alta
12628966000157,SOARES CONSULTORIA EMPRESARIAL E CONTABIL LTDA,SP,M,standard,10,2680322.8880622946,2345445.1,12.493934576083486,baixa
45064160000132,FVC CAVAZZANA TRANSPORTES E COMERCIO LTDA,SP,H,standard,12,2674453.6277960483,2577413.64,3.6284042014224958,alta
19800048000102,SANNY TRANSPORTE E COMERCIO DE AREIA LTDA,SP,H,standard,12,2673734.5920368405,2577413.64,3.6024874093229817,alta
35126401000177,PHORTE OPERACOES LOGISTICAS E TRANSPORTES LTDA,SP,H,standard,12,2673734.5920368405,2577413.64,3.6024874093229817,alta
43719012000183,T & T IMPORTACAO EXPORTACAO INDUSTRIA E COMERCIO LTDA,SP,C,standard,17,2660387.581356231,3006857.49,13.02328694780417,baixa
49630940000153,TURBIMOENDAS USINAGENS DE PECAS LTDA,SP,C,standard,12,2660294.862213429,2938473.7199999997,10.456692667335348,alta
00008354000182,BIOSENSOR INDUSTRIA E COMERCIO LTDA,SP,C,standard,6,2644561.1304851538,2354861.7600000002,10.954534843065138,alta
15345521000158,RIGLAMAQ INDUSTRIA COMERCIO DE MAQUINAS & FERRAMENTAS LTDA,SP,C,standard,7,2642661.8224531827,2775388.14,5.022448064263011,alta
28508540000108,UA GRAFICA - COMERCIO E PRESTACAO DE SERVICOS GRAFICOS LTDA,SP,J,partnership_heavy_services,7,2639678.749731964,2265439.54,14.177452834742283,baixa
06043650000109,J. B. TRANSPORTES E SERVICOS DE JAGUARIUNA LTDA,SP,H,standard,10,2624301.260649681,2147844.7,18.155558883194974,alta
61494910000162,INDUSTRIA DE RENDAS IPIRANGA LTDA,SP,C,standard,13,2623679.6729057147,2604538.3000000003,0.7295621147422865,alta
06874459000109,IDEVICES INDUSTRIA E COMERCIO DE PRODUTOS ELETRONICOS LTDA,SP,C,standard,6,2623085.0308059063,3208924.0200000005,22.333968678632708,alta
03977120000131,ELO SERVICOS E COMERCIO DE EQUIPAMENTOS ELETROELETRONICOS LTDA,SP,C,standard,5,2622273.909177145,3020095.9499999997,15.170880487755342,alta
67288027000100,ART - MILLE ARTEFATOS DE COURO,SP,C,family_mature_sweet_spot,21,2618888.6873093345,2914852.92,11.3011383082013,alta
48786878000120,D'LEONEL LOGISTICA E TRANSPORTES LTDA,RJ,H,standard,12,2617451.441054712,2577413.64,1.529648284079667,alta
20792530000127,D'VICTOR TRANSPORTES LTDA.,RJ,H,standard,12,2617451.441054712,2577413.64,1.529648284079667,alta
04518366000108,ALPHA METALIZACAO LTDA,SP,C,standard,11,2617176.759238753,2693600.91,2.920098938348983,alta
35772350000150,SOUSA E FREITAS TRANSPORTE DE CARGAS LTDA,SP,H,standard,10,2613168.3303021695,2147844.7,17.806875466318022,alta
52422222000104,LEGALE TECNOLOGIA LTDA,SP,J,partnership_heavy_services,5,2612060.880045539,2118106.55,18.910521336582605,baixa
02076329000161,SIRIUS - INDUSTRIA E COMERCIO DE BIJOUTERIAS LTDA,SP,C,family_mature_sweet_spot,36,2605618.98742615,2681601.4799999995,2.9161014308122413,alta
02360958000119,RADIO CRUZ DE MALTA LTDA,SP,J,partnership_heavy_services,7,2603877.6201895443,3220385.6300000004,23.676535526488323,baixa
38387953000127,HOSPITAL VETERINARIO ANIMAL BRAZIL LTDA,SP,M,partnership_heavy_services,9,2603494.1709244996,2110900.59,18.920479501192048,baixa
26251940000147,HOSPITAL VETERINARIO E CENTRO DIAGNOSTICO SAVANA LTDA,SP,M,partnership_heavy_services,9,2603494.1709244996,2110900.59,18.920479501192048,baixa
12504682000159,JET FIRE LTDA,SP,C,standard,13,2603425.5288545704,2885892.1,10.849804152827318,alta
26649856000186,RIO LARANJEIRAS SERVICOS E PRODUTOS VETERINARIOS LTDA,RJ,M,standard,11,2602177.1375134895,2579989.6100000003,0.8526524652618545,baixa
12559505000170,LABTRIX INDUSTRIA DE BANCADAS TECNICAS LTDA,SP,C,standard,5,2597566.1789929853,2674103.35,2.9464955166873343,alta
29229933000137,CONITEX ACABAMENTOS TEXTEIS LTDA,SP,C,standard,16,2597033.2747149304,3146022.56,21.139093234965607,alta
16991076000166,SALIARTE CONSTRUTORA E ENGENHARIA LTDA,SP,M,standard,10,2596321.11573199,2345445.1,9.662749889135325,baixa
06999120000120,TRANSPEL TRANSPORTES DE MARILIA LTDA,SP,H,standard,10,2595965.5296563413,2147844.7,17.26220261929534,alta
08280532000131,SANAI TRANSPORTES LTDA,SP,H,standard,10,2595158.945385025,2147844.7,17.236487429044924,alta
32572679000180,VIACAO CARMENSE LTDA,RJ,H,standard,10,2593482.013651651,2147844.7,17.18297298018229,alta
22262090000121,MARTE - MANUTENCAO E MONTAGEM INDUSTRIAL LTDA,SP,C,family_mature_sweet_spot,22,2581639.199795944,2924482.22,13.28005169084645,alta
68087675000153,ZAVATEX TEXTIL LTDA,SP,C,standard,8,2580209.9920006753,2763297.6,7.095841368219803,alta
41043821000192,ADM APOIO ADMINISTRATIVO E OPERACIONAL LTDA,RJ,N,standard,14,2575931.1587193906,1942224.3399999999,24.60107742298651,alta
05267494000199,LEAO PARTICIPACOES E TRANSPORTES LTDA,SP,H,standard,9,2574884.3797335476,1933060.23,24.9263289173382,alta
22874311000112,ADF TRANSPORTES LTDA,SP,H,standard,11,2574602.4967961353,2362629.17,8.233244823615196,alta
11017780000107,BTO SUPORTE EM TECNOLOGIA DA INFORMACAO LTDA,SP,J,partnership_heavy_services,7,2573139.989849121,2965349.17,15.242434601231189,baixa
11204121000171,HEALTH - MED INDUSTRIA E COMERCIO DE ARTIGOS HOSPITALARES LTDA,SP,C,standard,6,2569063.3749276972,2354861.7600000002,8.337731837141831,alta
51942655000110,GB BERGAMASCO TRANSPORTES LTDA,SP,H,standard,10,2567170.8287009327,2147844.7,16.33417316887807,baixa
18282279000109,TOTTUS LOGISTICA E TRANSPORTES LTDA,RJ,H,standard,12,2562724.3780004643,2577413.64,0.5731893029790807,alta
08482787000187,UNITECK LOGISTICA E TRANSPORTES LTDA,RJ,H,standard,12,2562724.3780004643,2577413.64,0.5731893029790807,alta
03845848000100,TRANSGARCA TRANSPORTES LTDA,RJ,H,standard,12,2562724.3780004643,2577413.64,0.5731893029790807,alta
10754925000181,BALIEIRO & BALIEIRO TRANSPORTES LTDA.,SP,H,standard,11,2561764.546692042,2362629.17,7.773367655867592,alta
18234655000190,RSA INDUSTRIA DE CILINDROS HIDRAULICOS E PNEUMATICOS LTDA,SP,C,standard,13,2559992.0831170757,3183346.53,24.349858384090023,alta
05217253000135,BAURU GUINDASTES E TRANSPORTES LTDA,SP,H,standard,13,2555680.883514088,2792198.11,9.254568049227574,alta
26758038000111,LUCTRANSPORTES LTDA,SP,H,standard,13,2550757.8251945614,2792198.11,9.46543346532799,baixa
29200424000181,OCTALINK TECNOLOGIA LTDA,SP,J,partnership_heavy_services,7,2546609.237299866,2965349.17,16.443038318046703,baixa
02635221000161,BELAVIA TRANSPORTES E TURISMO LTDA,SP,H,standard,12,2544193.378295886,2577413.64,1.3057286441947025,baixa
27051750000149,MULTIPLAM PLASTICOS LTDA,SP,C,standard,8,2542625.0206362,3063515.92,20.48634364627883,baixa
04729317000114,DYNAMIC AQUA SCIENCE INDUSTRIA E COMERCIO LTDA.,SP,C,standard,6,2539106.298287739,3018423.36,18.87739249181852,alta
11421331000111,AMS & JBS TRANSPORTES LTDA,SP,H,standard,12,2539015.694121439,2577413.64,1.5123162085001502,alta
28323773000128,RODATRANS TRANSPORTES DO BRASIL LTDA,SP,H,standard,9,2536714.592456256,1933060.23,23.796700040730563,alta
13700608000170,MOVIFLEX CARGO - TRANSPORTE RODOVIARIO DE CARGAS LTDA,SP,H,standard,9,2536714.592456256,1933060.23,23.796700040730563,alta
03377410000144,ALIANCA EQUIPAMENTOS INDUSTRIAIS LTDA,SP,C,standard,5,2536504.09438179,2515352.8,0.8338758225795584,alta
54405361000147,COMERCIO ALIMENTICIOS M REIS LTDA,RJ,G,recent_startup,5,2534050.160910609,1902038.8,24.940759684231992,baixa
09404287000190,HONORATO MINI MERCADO LTDA,RJ,G,standard,5,2534050.160910609,1902038.8,24.940759684231992,alta
19529805000155,M. M. SOARES PADARIA E MERCEARIA LTDA,RJ,G,standard,5,2533175.3081861124,1902038.8,24.914837364258045,alta
28526054000104,MINERIO TELAS INDUSTRIA E COMERCIO LTDA.,SP,C,standard,5,2531829.7147916933,2936793.8,15.994917937900299,alta
33487153000164,M.P.G. TRANSPORTES LTDA,SP,H,standard,9,2530930.7842909684,1933060.23,23.622556491937406,alta
36933179000187,NUTRIR INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,RJ,C,standard,12,2528185.0069251475,3017853.0,19.36836077002138,alta
18186505000158,STILLUS TRANSPORTE SERVICE CAR LTDA,SP,H,standard,14,2527738.19312281,3006982.58,18.95941550359388,alta
17822910000152,PURO TRANSPORTES LTDA,SP,H,standard,12,2526859.99370175,2577413.64,2.0006508640865017,alta
28617686000183,COMERCIO DE BEBIDAS ITABORAI LIMITADA,RJ,G,standard,5,2521094.6426145583,1902038.8,24.555041772352997,alta
30123845000135,TXT RETENTORES LTDA,SP,C,standard,6,2520826.5198690523,2561737.92,1.6229359620142676,alta
08797063000122,CORATTI CONTABILIDADE LTDA,SP,M,partnership_heavy_services,9,2520200.6797420145,2110900.59,16.240773722190784,baixa
28072750000198,CRISYAGO TRANSPORTES LTDA,RJ,H,standard,9,2518757.1847570003,1933060.23,23.253410781377326,alta
07618662000179,UTA - UNIAO TRANSPORTES DE ASFALTOS LTDA,RJ,H,standard,9,2518757.1847570003,1933060.23,23.253410781377326,alta
48859598000103,SILVETEX VAREJISTA LTDA,RJ,G,standard,5,2516293.58544704,1902038.8,24.411093721319986,alta
50579793000113,BLACK PUPPY LTDA,RJ,G,standard,5,2515144.8339572633,1902038.8,24.376569717960066,alta
46029098000100,LILY COMERCIO DE CONFECCOES LTDA,SP,C,standard,15,2513248.073859817,2932993.65,16.701318922948293,alta
50499053000177,"AB POSITIVO, CONFECCAO E COMERCIO DE ROUPAS MASCULINAS E FEMININAS LTDA",SP,C,standard,15,2513248.073859817,2932993.65,16.701318922948293,alta
08670090000130,QUALY JET SANEAMENTO OBRAS E SERVICOS LTDA,SP,C,standard,19,2512837.423006711,2579040.0500000003,2.634576609977223,alta
42341796000196,CDC SERVICOS DO BRASIL LTDA,RJ,N,standard,16,2510362.643542953,2219684.96,11.579111260702573,alta
38442572000101,JGO DROGARIA LTDA,RJ,G,standard,5,2506793.8235061252,1902038.8,24.12464151759737,alta
11735334000120,TRANSPORTADORA TRANSMAR LTDA,RJ,H,standard,14,2506521.475969466,3006982.58,19.966360106169333,alta
50611367000110,FASCREEN ARTES GRAFICAS LTDA,SP,C,standard,9,2504951.6509116204,2977815.78,18.877175889454445,alta
64035561000109,ENQUETE EDITORA E COMUNICACAO LTDA,SP,G,standard,5,2504331.8474405063,1902038.8,24.0500494395767,alta
01397823000165,ITALY-COLA INDUSTRIA E COMERCIO DE PRODUTOS TEXTEIS LTDA,SP,C,standard,9,2502806.319245316,2648329.0200000005,5.814381226213485,alta
04392363000170,BLISTERPACK EMBALAGENS LTDA,SP,C,standard,8,2501384.2759734555,2646947.36,5.8193011535541075,alta
15402350000151,AZL EMBALAGENS FLEXIVEIS LTDA,SP,C,standard,8,2501384.2759734555,2646947.36,5.8193011535541075,alta
05860792000198,METALSERT FUNDICAO LTDA,SP,C,standard,8,2501196.755858356,3109610.0,24.324885386029926,alta
30415459000117,PORTOLOG TRANSPORTES E AGENCIA MARITIMA LTDA,RJ,N,standard,6,2500631.212135557,2275112.58,9.018468258778649,alta
04954805000125,PECCATO 3 ARMARINHO E CONSERTO EXPRESSO LTDA,RJ,G,standard,5,2500286.9063472417,1902038.8,23.92717831015816,alta
13316961000151,PACTO ASSESSORIA CONTABIL LTDA,RJ,M,partnership_heavy_services,9,2497674.558073128,2110900.59,15.485362847732706,baixa
62334917000180,REINSTAL ESQUADRIAS METALICAS LTDA,SP,C,standard,14,2495259.173556716,2879779.6999999997,15.41004359459751,alta
02695891000173,SERRA -COLOR FOTO E COMERCIO DE PRESENTES LTDA,RJ,G,standard,5,2494295.0845405213,1902038.8,23.744435380211716,alta
08969441000108,SENNE GRAFICA LTDA,SP,J,partnership_heavy_services,7,2489648.38437085,2265439.54,9.005642956585973,baixa
27937250000109,HACHIKO PET HOUSE LTDA,RJ,M,standard,11,2489626.9534324426,2579989.6100000003,3.6295661260806544,baixa
28461133000184,DL SEGURANCA ELETRONICA E CLIMATIZACAO LTDA,RJ,N,standard,24,2489393.6418276457,2031122.6400000001,18.408940800989406,alta
60332897000182,D.L. TORIBIO INDUSTRIA E COMERCIO DE MOLDES E FERRAMENTAS LTDA.,SP,C,standard,8,2489272.0559340403,3063515.92,23.068746652140767,alta
07504123000109,INHASA ARTIGOS RELIGIOSOS LTDA,RJ,G,standard,5,2487979.043121936,1902038.8,23.5508512317167,alta
44169947000104,EFRAIM PORTAS E JANELAS JACI LTDA,SP,C,standard,15,2486813.8782493114,3085478.25,24.073549572280076,alta
57343667000104,333 TRANSPORTES LTDA,SP,H,standard,9,2484511.2807231806,1933060.23,22.19555431290562,alta
08368123000191,EMPRESA DE TRANSPORTES SABADIN LTDA,SP,H,standard,9,2484511.2807231806,1933060.23,22.19555431290562,alta
43538172000126,FERREIRA MORAIS TRANSPORTES RODOVIARIOS LTDA,SP,H,standard,9,2484511.2807231806,1933060.23,22.19555431290562,alta
33751149000161,FIKIR MINI MODA E ACESSORIOS LTDA,RJ,G,standard,5,2483919.1898180544,1902038.8,23.425898563981736,alta
36430497000125,ASPA SERVICOS E LOCACAO DE BENS MOVEIS LTDA,RJ,N,standard,6,2481912.2864063564,2275112.58,8.332272963029991,alta
47466608000170,MCF SOFTWARE LTDA,SP,J,partnership_heavy_services,7,2480522.170442486,2965349.17,19.545360462189628,baixa
28618332000153,JM ENGENHARIA E COMERCIO DE MATERIAIS ELETRICOS LTDA,SP,M,partnership_heavy_services,8,2478606.1847447497,1876356.08,24.297934397624772,baixa
54432471000106,MULT NACIONALIZACAO E USINAGEM TECNICA LIMITADA,SP,C,standard,12,2477927.568219419,2938473.7199999997,18.58594083569272,alta
38137061000178,GROVE BUSINESS CONSULTING DIGITAL LTDA.,RJ,J,standard,14,2477925.281355146,2643022.1999999997,6.662707704994417,baixa
18402540000167,MWG USINAGEM LTDA,SP,C,standard,9,2475641.20636114,2203855.29,10.978404934559514,alta
12158645000136,LF FITNESS CONFECCAO LTDA,RJ,C,standard,15,2473571.684935631,2932993.65,18.573222189690615,alta
46869415000105,QUANTICA SERVICOS ANALITICOS LTDA,SP,C,standard,11,2471479.2776463297,2152272.65,12.915610117933932,alta
47926659000137,M T FRUIT E CONVENIENCIAS LTDA,RJ,G,standard,5,2471214.6240435564,1902038.8,23.03222951603593,alta
32032790000183,A2S SOLUCOES SERVICOS E TELECOM LTDA,RJ,N,standard,14,2468049.7517576683,1942224.3399999999,21.30530032399841,alta
32284256000164,KING INDUSTRIA E COMERCIO LTDA,SP,C,standard,5,2465158.7123818877,2574071.3,4.418076088613317,alta
17488034000170,TELLUS LOGISTICA LTDA,SP,H,standard,9,2460410.9338936615,1933060.23,21.433440106653887,alta
03031948000100,ROMHER INDUSTRIA E COMERCIO LTDA,SP,C,standard,5,2459879.896800641,2515352.8,2.255106164797224,alta
02395223000120,TAMPOART TECNICAS TAMPOGRAFICAS LTDA,SP,C,standard,5,2459879.896800641,2515352.8,2.255106164797224,alta
05284068000163,EUROMAX INDUSTRIA DE MAQUINAS LTDA,SP,C,standard,5,2459879.896800641,2515352.8,2.255106164797224,alta
54343904000149,OTONI TECNOLOGIA E SERVICOS LTDA,RJ,N,recent_startup,14,2454954.617469649,1942224.3399999999,20.88552976991999,baixa
18574751000187,COMPSYS ASSESSORIA CONTABIL LTDA,SP,M,partnership_heavy_services,9,2453151.0598125705,2110900.59,13.951463300377423,baixa
05818861000103,MANOEL GARCIA PESSOA LOCADORA DE VEICULOS LTDA FALIDO,SP,H,standard,9,2450196.8048203243,1933060.23,21.105919891942985,alta
23253823000124,ARSENIOS ALUGUEL DE EQUIPAMENTOS E PINTURA LTDA,RJ,N,standard,5,2448767.597437666,1895927.15,22.576272571400626,alta
01686292000120,G T Z TRANSPORTADORA TURISTICA LTDA,SP,H,standard,9,2448549.7596648126,1933060.23,21.052850881632853,alta
15647630000120,GTWPRESS & BERNARDES TRANSPORTES E LOGISTICA LTDA,SP,H,standard,9,2448304.306201468,1933060.23,21.04493607662958,alta
60317542000114,TRANSPORTADORA LETRA LTDA,SP,H,standard,10,2445065.503082943,2147844.7,12.155944399370163,alta
08795061000102,SANJEFER TRANSPORTES E LOGISTICA LTDA,SP,H,standard,10,2445065.503082943,2147844.7,12.155944399370163,alta
15311222000100,TRANSLOG OPERACOES LOGISTICAS LTDA,RJ,H,standard,11,2441862.4034322514,2362629.17,3.2447869839382535,alta
51707518000109,DECASA INDUSTRIA E COMERCIO LTDA,SP,C,standard,5,2441498.0493407794,2936793.8,20.286551152189265,alta
28953140000101,EMELOG TRANSPORTE RODOVIARIO LTDA,SP,H,standard,10,2438288.775234783,2147844.7,11.911799709073263,alta
05847361000191,AVANTE-TUR TRANSPORTES E TURISMO LTDA,SP,H,standard,10,2437649.8945441875,2147844.7,11.88871277999409,alta
36479354000108,G F M AGRICOLA LTDA,SP,H,standard,12,2437223.039425296,2577413.64,5.7520628316299565,alta
07701504000188,X RAY LOGISTICA E TRANSPORTES LTDA.,SP,H,standard,9,2436957.645265865,1933060.23,20.677315268271368,alta
04527244000188,TEXTIL ALAMO LTDA,SP,C,standard,9,2436814.842825963,2648329.0200000005,8.679944551254673,alta
03997586000107,OPCAO COMERCIO E TRANSPORTES DE ASSIS LTDA,SP,H,standard,10,2436000.957153854,2147844.7,11.829069947925078,alta
08613479000143,PABRUMA INDUSTRIA E COMERCIO DE ALIANCAS LTDA,SP,C,standard,6,2435132.498169641,2973122.4000000004,22.09283898246759,alta
03583592000100,JOAO GONCALVES TRANSPORTES LTDA,SP,H,standard,9,2434071.0858076815,1933060.23,20.58324667381004,alta
07292142000119,VILSON VITORINO DA SILVA LOCADORA LTDA,SP,H,standard,13,2430885.417557513,2792198.11,14.863419305280301,alta
17837417000106,LAURA ARRAIS DISTRIBUIDORA LTDA,RJ,G,standard,5,2426317.316797941,1902038.8,21.60799468265106,alta
08658912000167,N.C.A. SANTIAGO & CIA. TRANSPORTES LTDA,SP,H,standard,13,2423991.1770574995,2792198.11,15.190110278762212,alta
55845903000165,REIDMA INDUSTRIA DE FITAS & ETIQUETAS LTDA,SP,C,standard,12,2421858.1596052754,2404189.2,0.7295621147422997,alta
00819143000120,TECHNOFAN EQUIPAMENTOS E SERVICOS LTDA,SP,C,standard,5,2421524.7966863997,2666862.3499999996,10.131531737743027,alta
12377698000148,RIO SOUND PRODUCOES LTDA,RJ,J,partnership_heavy_services,6,2421269.044796816,2760330.54,14.003462189871458,baixa
53163150000182,MAX - COLOR ESTAMPARIA INDUSTRIA E COMERCIO LTDA,SP,C,standard,13,2417791.466230025,2556143.33,5.722241380299935,alta
41628602000175,DECK MARINE SERVICE MANUTENCAO E REPAROS LTDA,RJ,C,standard,9,2415747.700848552,2217413.79,8.210042413737389,alta
62808829000172,P.S.H. HIDRAULICA LTDA,SP,C,standard,5,2415621.023873607,1914697.45,20.736844435570582,alta
15612459000113,RESTAURANTE E CONFEITARIA SANTA CAROLINA LTDA,RJ,I,standard,15,2415228.9936415125,1951890.3,19.1840481735408,alta
30090328000107,PANIFICACAO ATLANTICA LTDA,RJ,G,standard,5,2414359.7956710616,1902038.8,21.219745151060387,alta
44037660000112,MISTER TRIGO ALIMENTOS E COMERCIO LTDA.,RJ,G,standard,5,2414359.7956710616,1902038.8,21.219745151060387,alta
39349483000170,PIOTTO & PIOTTO ARQUITETURA E CONSTRUCAO LTDA.,SP,M,standard,10,2413548.09749107,2345445.1,2.8216963051974995,baixa
35086823000166,SAO CAP INTERMEDIACAO DE SERVICOS E NEGOCIOS MOBILIARIOS LTDA.,SP,M,partnership_heavy_services,9,2411721.134036274,2110900.59,12.47327229466281,baixa
08801537000162,DCAPELLO LTDA,SP,H,standard,13,2411124.553151458,2792198.11,15.804805950420937,baixa
09433445000130,COMERCIAL DE HORTIFRUTIGRANJEIRO SERRANO DA PALHADA LTDA,RJ,G,standard,5,2409735.1560098096,1902038.8,21.06855414146362,alta
32473749000142,AGENCY EXCLUSIVE SERVICOS FOTOGRAFICOS E MARKENTING LTDA,SP,M,partnership_heavy_services,8,2404984.3591058794,1876356.08,21.980528775763506,baixa
08143749000108,STUDIO SC FOTOGRAFIA LTDA.,SP,M,partnership_heavy_services,8,2404984.3591058794,1876356.08,21.980528775763506,baixa
29236740000103,ANJOS TRANSPORTES EXPRESSO RODOVIARIO LTDA,SP,H,standard,9,2399482.915267123,1933060.23,19.438466608760926,alta
01497707000118,SUM - USINAGEM E COMERCIO LTDA,SP,C,standard,12,2398735.480591365,2938473.7199999997,22.50094867799145,alta
34163976000105,FFCJ INDUSTRIA DE CONFECCOES LTDA.,SP,C,standard,20,2392164.916742969,2482538.8,3.777911908351149,alta
53844006000101,PH GESTAO ADMINISTRATIVA RH LTDA,RJ,N,recent_startup,13,2391936.0759537197,1803494.03,24.601077422986496,baixa
53328293000105,FAVO APOIO ADMINISTRATIVO LTDA,RJ,N,standard,13,2391936.0759537197,1803494.03,24.601077422986496,alta
30876130000153,INTERTANK LTDA,RJ,C,standard,17,2391445.5925957253,2307562.1500000004,3.5076458714110275,alta
23378901000117,ECOPLAST INDUSTRIA E COMERCIO DE RECICLADOS LTDA,SP,C,standard,5,2390994.715922134,2574071.3,7.656921316417829,alta
29263299000159,J.M. VALDEVITE TRANSPORTES LTDA,SP,H,standard,10,2390211.070047993,2147844.7,10.139956804866046,alta
97524493000109,J E G BORGES SERVICOS DE TRANSPORTE RODOVIARIO LTDA,SP,H,standard,9,2389914.8783063143,1933060.23,19.115938080191302,alta
00803345000183,"PADARIA, CONFEITARIA E LANCHONETE PRINCESINHA DO ALIAN LTDA",RJ,G,standard,5,2388755.3691827,1902038.8,20.375320782606018,alta
13636825000149,MOVE LOGISTICA E TRANSPORTE RODOVIARIO DE CARGAS LTDA,SP,H,standard,9,2387911.8347849525,1933060.23,19.048090392579965,alta
08599405000108,C.E.C. 770 COMERCIO DE GAS LTDA,RJ,H,standard,9,2386379.6253608707,1933060.23,18.996114052571134,alta
04042376000110,A TODO GAS DE JARDIM AMERICA COMERCIO E TRANSPORTES LTDA,RJ,H,standard,9,2386379.6253608707,1933060.23,18.996114052571134,alta
18299970000103,EBS MONTAGENS INDUSTRIAIS LTDA,SP,C,standard,18,2379484.0825516684,2392758.18,0.5578561145110553,baixa
06947990000156,KALYN DECORACOES LTDA,SP,C,standard,11,2379473.8748657946,2924381.9000000004,22.900357549205676,alta
52264654000126,REI DA TRINDADE DISTRIBUIDORA DE BEBIDAS LTDA,RJ,G,standard,5,2376374.1964396676,1902038.8,19.960467385579534,alta
35897708000171,ANYTASK SISTEMAS LTDA.,SP,J,partnership_heavy_services,6,2372713.021812355,2541727.86,7.123273511541051,baixa
20161615000107,SPI TRANSPORTES LTDA,SP,H,standard,9,2369877.583453471,1933060.23,18.43206402319418,alta
27601909000151,SAO RAFAEL TRANSPORTES LTDA,SP,H,standard,9,2369877.583453471,1933060.23,18.43206402319418,alta
27601909000151,SAO RAFAEL TRANSPORTES LTDA,SP,H,standard,9,2369877.583453471,1933060.23,18.43206402319418,alta
00248889000120,CLEMENTE & JUNQUEIRA INDUSTRIA E COMERCIO DE CALCADOS LTDA,SP,C,standard,19,2369470.717089398,2637247.88,11.301138308201303,alta
26377698000152,IMPERIO BIJUTERIAS DE PIABETA LTDA.,RJ,G,standard,5,2367622.6119796536,1902038.8,19.664612494571603,alta
44250036000107,INOVA PACK INDUSTRIA E COMERCIO LTDA,SP,C,standard,5,2367487.2961376705,2574071.3,8.72587591913804,alta
17909186000107,BALESTRIN PLAST INDUSTRIA & COMERCIO DE EMBALAGENS PLASTICAS LTDA,SP,C,standard,5,2367487.2961376705,2574071.3,8.72587591913804,alta
33201085000125,AS.DRIVE LOCADORA LTDA,SP,N,standard,5,2365419.917692409,1895927.15,19.848178506521744,alta
03916680000186,ROBERTO DE OLIVEIRA PEREIRA TRANSPORTES LTDA,SP,H,standard,10,2354506.9761597733,2147844.7,8.777305748180094,alta
03290322000100,TRANSHOW TRANSPORTES LOCACAO DE EQUIPAMENTOS E PRODUCAO LTDA,SP,H,standard,10,2354506.9761597733,2147844.7,8.777305748180094,alta
28076596000122,ALLANCLEI PEREIRA BATISTA & CIA LTDA,SP,C,standard,17,2353229.767977008,2259827.17,3.969123595495873,alta
23328219000110,7CALL SALES CENTER TELEATENDIMENTOLTDA,SP,N,standard,16,2350950.3927439563,2219684.96,5.583505000747693,alta
12371635000184,DCL LOGISTICA E TRANSPORTES LTDA,RJ,H,standard,11,2349164.0131670926,2362629.17,0.573189302979059,alta
24271831000166,ZANNINO TRANSPORTADORA LTDA.,RJ,H,standard,11,2349164.0131670926,2362629.17,0.573189302979059,alta
26616059000100,R R C TRANSPORTES LTDA,SP,H,standard,12,2347363.431112632,2577413.64,9.800366054877406,alta
36625363000160,M PEREIRA REPRESENTACAO LTDA,SP,M,standard,11,2346392.493229787,2579989.6100000003,9.955585753203176,baixa
04183749000172,A.S.A. MALHARIA LTDA,SP,C,standard,14,2345698.2022691625,2737460.74,16.7013189229483,alta
12940593000155,PASSARO ACHADO COMERCIO E CONFECCOES LTDA,SP,C,standard,14,2345698.2022691625,2737460.74,16.7013189229483,alta
10589723000121,BOB BANDEIRA CONFECCOES LTDA,SP,C,standard,14,2345698.2022691625,2737460.74,16.7013189229483,alta
23871192000107,M E D S 20 COMERCIO DE MATERIAIS LTDA,RJ,H,standard,12,2344448.047842055,2577413.64,9.936905719552113,alta
